id,body_id,jurisdiction_id,reports_to_position_id,title,position_type,branch,rank_level,is_vacant,description,source_url,confidence,data_status,last_verified_at
2514,150,327,,"Mayor, Kollam Municipal Corporation",elected_representative,executive,8,false,Elected head of Kollam Municipal Corporation,https://en.wikipedia.org/wiki/Kollam_Municipal_Corporation,0.65,collected,2026-07-03
2515,150,327,1310,"Municipal Commissioner, Kollam Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Kollam Municipal Corporation,https://kollamcorporation.gov.in/index.php/en/former-secretaries,0.85,collected,2026-07-03
2516,151,334,,"Mayor, Thrissur Municipal Corporation",elected_representative,executive,8,false,Elected head of Thrissur Municipal Corporation,https://en.wikipedia.org/wiki/Thrissur_Municipal_Corporation,0.65,collected,2026-07-03
2517,151,334,1324,"Municipal Commissioner, Thrissur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Thrissur Municipal Corporation,https://thrissurcorporation.lsgkerala.gov.in/en/secretary/370,0.90,collected,2026-07-03
2518,152,325,,"Mayor, Kannur Municipal Corporation",elected_representative,executive,8,false,Elected head of Kannur Municipal Corporation,https://en.wikipedia.org/wiki/Kannur_Municipal_Corporation,0.65,collected,2026-07-03
2519,152,325,1306,"Municipal Commissioner, Kannur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Kannur Municipal Corporation,https://kannurcorporation.lsgkerala.gov.in/en,0.90,collected,2026-07-03
2520,153,349,,"Mayor, Indore Municipal Corporation",elected_representative,executive,8,false,Elected head of Indore Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2521,153,349,1354,"Municipal Commissioner, Indore Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Indore Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2522,154,336,,"Mayor, Bhopal Municipal Corporation",elected_representative,executive,8,false,Elected head of Bhopal Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2523,154,336,1328,"Municipal Commissioner, Bhopal Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Bhopal Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2524,155,357,,"Mayor, Jabalpur Municipal Corporation",elected_representative,executive,8,false,Elected head of Jabalpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2525,155,357,1370,"Municipal Commissioner, Jabalpur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Jabalpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2526,156,344,,"Mayor, Gwalior Municipal Corporation",elected_representative,executive,8,false,Elected head of Gwalior Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2527,156,344,1344,"Municipal Commissioner, Gwalior Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Gwalior Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2528,157,384,,"Mayor, Ujjain Municipal Corporation",elected_representative,executive,8,false,Elected head of Ujjain Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2529,157,384,1424,"Municipal Commissioner, Ujjain Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Ujjain Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2530,158,375,,"Mayor, Sagar Municipal Corporation",elected_representative,executive,8,false,Elected head of Sagar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2531,158,375,1406,"Municipal Commissioner, Sagar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Sagar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2532,159,352,,"Mayor, Burhanpur Municipal Corporation",elected_representative,executive,8,false,Elected head of Burhanpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2533,159,352,1360,"Municipal Commissioner, Burhanpur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Burhanpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2534,160,386,,"Mayor, Dewas Municipal Corporation",elected_representative,executive,8,false,Elected head of Dewas Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2535,160,386,1428,"Municipal Commissioner, Dewas Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Dewas Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2536,161,372,,"Mayor, Satna Municipal Corporation",elected_representative,executive,8,false,Elected head of Satna Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2537,161,372,1400,"Municipal Commissioner, Satna Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Satna Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2538,162,389,,"Mayor, Ratlam Municipal Corporation",elected_representative,executive,8,false,Elected head of Ratlam Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2539,162,389,1434,"Municipal Commissioner, Ratlam Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Ratlam Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2540,163,355,,"Mayor, Khandwa Municipal Corporation",elected_representative,executive,8,false,Elected head of Khandwa Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2541,163,355,1366,"Municipal Commissioner, Khandwa Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Khandwa Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2542,164,361,,"Mayor, Katni Municipal Corporation",elected_representative,executive,8,false,Elected head of Katni Municipal Corporation,https://en.wikipedia.org/wiki/Katni,0.65,collected,2026-07-03
2543,164,361,1378,"Municipal Commissioner, Katni Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Katni Municipal Corporation,https://kmckatni.com/uploads/rti/RTI2024.pdf,0.75,collected,2026-07-03
2544,165,369,,"Mayor, Rewa Municipal Corporation",elected_representative,executive,8,false,Elected head of Rewa Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2545,165,369,1394,"Municipal Commissioner, Rewa Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Rewa Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2546,166,341,,"Mayor, Morena Municipal Corporation",elected_representative,executive,8,false,Elected head of Morena Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2547,166,341,1338,"Municipal Commissioner, Morena Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Morena Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2548,167,374,,"Mayor, Singrauli Municipal Corporation",elected_representative,executive,8,false,Elected head of Singrauli Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.65,collected,2026-06-26
2549,167,374,1404,"Municipal Commissioner, Singrauli Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Singrauli Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2550,168,15,,"Mayor, Brihanmumbai Municipal Corporation",elected_representative,executive,8,false,Elected head of Brihanmumbai Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2551,168,15,117,"Municipal Commissioner, Brihanmumbai Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Brihanmumbai Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2552,169,416,,"Mayor, Pune Municipal Corporation",elected_representative,executive,8,false,Elected head of Pune Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2553,169,416,1488,"Municipal Commissioner, Pune Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Pune Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2554,170,409,,"Mayor, Nagpur Municipal Corporation",elected_representative,executive,8,false,Elected head of Nagpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2555,170,409,1474,"Municipal Commissioner, Nagpur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Nagpur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2556,171,412,,"Mayor, Nashik Municipal Corporation",elected_representative,executive,8,false,Elected head of Nashik Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2557,171,412,1480,"Municipal Commissioner, Nashik Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Nashik Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2558,172,423,,"Mayor, Thane Municipal Corporation",elected_representative,executive,8,false,Elected head of Thane Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2559,172,423,1502,"Municipal Commissioner, Thane Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Thane Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2560,173,15,,"Mayor, Pimpri Chinchwad Municipal Corporation",elected_representative,executive,8,false,Elected head of Pimpri Chinchwad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2561,173,15,117,"Municipal Commissioner, Pimpri Chinchwad Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Pimpri Chinchwad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2562,174,15,,"Mayor, Kalyan-Dombivli Municipal Corporation",elected_representative,executive,8,false,Elected head of Kalyan-Dombivli Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2563,174,15,117,"Municipal Commissioner, Kalyan-Dombivli Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Kalyan-Dombivli Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2564,175,15,,"Mayor, Vasai-Virar City Municipal Corporation",elected_representative,executive,8,false,Elected head of Vasai-Virar City Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2565,175,15,117,"Municipal Commissioner, Vasai-Virar City Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Vasai-Virar City Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2566,176,394,,"Mayor, Aurangabad Municipal Corporation",elected_representative,executive,8,false,Elected head of Aurangabad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2567,176,394,1444,"Municipal Commissioner, Aurangabad Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Aurangabad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2568,177,15,,"Mayor, Navi Mumbai Municipal Corporation",elected_representative,executive,8,false,Elected head of Navi Mumbai Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2569,177,15,117,"Municipal Commissioner, Navi Mumbai Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Navi Mumbai Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2570,178,422,,"Mayor, Solapur Municipal Corporation",elected_representative,executive,8,false,Elected head of Solapur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2571,178,422,1500,"Municipal Commissioner, Solapur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Solapur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2572,179,15,,"Mayor, Mira-Bhayandar Municipal Corporation",elected_representative,executive,8,false,Elected head of Mira-Bhayandar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2573,179,15,117,"Municipal Commissioner, Mira-Bhayandar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Mira-Bhayandar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2574,180,15,,"Mayor, Bhiwandi-Nizampur Municipal Corporation",elected_representative,executive,8,false,Elected head of Bhiwandi-Nizampur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2575,180,15,117,"Municipal Commissioner, Bhiwandi-Nizampur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Bhiwandi-Nizampur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2576,181,393,,"Mayor, Amravati Municipal Corporation",elected_representative,executive,8,false,Elected head of Amravati Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2577,181,393,1442,"Municipal Commissioner, Amravati Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Amravati Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2578,182,410,,"Mayor, Nanded-Waghala Municipal Corporation",elected_representative,executive,8,false,Elected head of Nanded-Waghala Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2579,182,410,1476,"Municipal Commissioner, Nanded-Waghala Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Nanded-Waghala Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2580,183,405,,"Mayor, Kolhapur Municipal Corporation",elected_representative,executive,8,false,Elected head of Kolhapur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2581,183,405,1466,"Municipal Commissioner, Kolhapur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Kolhapur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2582,184,392,,"Mayor, Akola Municipal Corporation",elected_representative,executive,8,false,Elected head of Akola Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2583,184,392,1440,"Municipal Commissioner, Akola Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Akola Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2584,185,15,,"Mayor, Panvel Municipal Corporation",elected_representative,executive,8,false,Elected head of Panvel Municipal Corporation,https://en.wikipedia.org/wiki/Panvel_Municipal_Corporation,0.65,collected,2026-07-03
2585,185,15,117,"Municipal Commissioner, Panvel Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Panvel Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2586,186,15,,"Mayor, Ulhasnagar Municipal Corporation",elected_representative,executive,8,false,Elected head of Ulhasnagar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2587,186,15,117,"Municipal Commissioner, Ulhasnagar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Ulhasnagar Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2588,187,419,,"Mayor, Sangali-Miraj-Kupwad Municipal Corporation",elected_representative,executive,8,false,Elected head of Sangali-Miraj-Kupwad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2589,187,419,1494,"Municipal Commissioner, Sangali-Miraj-Kupwad Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Sangali-Miraj-Kupwad Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2590,188,15,,"Mayor, Malegaon Municipal Corporation",elected_representative,executive,8,false,Elected head of Malegaon Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2591,188,15,117,"Municipal Commissioner, Malegaon Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Malegaon Municipal Corporation,https://en.wikipedia.org/wiki/Malegaon_Municipal_Corporation,0.65,collected,2026-07-03
2592,189,403,,"Mayor, Jalgaon Municipal Corporation",elected_representative,executive,8,false,Elected head of Jalgaon Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.45,collected,2026-06-26
2593,189,403,1462,"Municipal Commissioner, Jalgaon Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Jalgaon Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2594,190,406,,"Mayor, Latur Municipal Corporation",elected_representative,executive,8,false,Elected head of Latur Municipal Corporation,https://en.wikipedia.org/wiki/Latur_City_Municipal_Corporation,0.65,collected,2026-07-03
2595,190,406,1468,"Municipal Commissioner, Latur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Latur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2596,191,399,,"Mayor, Dhule Municipal Corporation",elected_representative,executive,8,false,Elected head of Dhule Municipal Corporation,https://en.wikipedia.org/wiki/Dhule_Municipal_Corporation,0.65,collected,2026-07-03
2597,191,399,1454,"Municipal Commissioner, Dhule Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Dhule Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2598,192,398,,"Mayor, Chandrapur Municipal Corporation",elected_representative,executive,8,false,Elected head of Chandrapur Municipal Corporation,https://en.wikipedia.org/wiki/Chandrapur_City_Municipal_Corporation,0.65,collected,2026-07-03
2599,192,398,1452,"Municipal Commissioner, Chandrapur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Chandrapur Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2600,193,415,,"Mayor, Parbhani Municipal Corporation",elected_representative,executive,8,false,Elected head of Parbhani Municipal Corporation,https://en.wikipedia.org/wiki/Parbhani_City_Municipal_Corporation,0.65,collected,2026-07-03
2601,193,415,1486,"Municipal Commissioner, Parbhani Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Parbhani Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2602,194,404,,"Mayor, Jalna Municipal Corporation",elected_representative,executive,8,false,Elected head of Jalna Municipal Corporation,https://en.wikipedia.org/wiki/Jalna_City_Municipal_Corporation,0.65,collected,2026-07-03
2603,194,404,1464,"Municipal Commissioner, Jalna Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Jalna Municipal Corporation,https://en.wikipedia.org/wiki/List_of_municipal_corporations_in_India,0.60,collected,2026-06-26
2604,195,16,,"Mayor, Imphal Municipal Corporation",elected_representative,executive,8,true,Elected head of Imphal Municipal Corporation,https://en.wikipedia.org/wiki/Imphal_Municipal_Corporation,0.65,collected,2026-07-03
2605,195,16,120,"Municipal Commissioner, Imphal Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Imphal Municipal Corporation,https://hueiyenlanpao.com/wp-content/uploads/2016/06/04.02.2026-B7.pdf,0.70,collected,2026-07-03
2606,196,455,,"Mayor, Aizawl Municipal Corporation",elected_representative,executive,8,false,Elected head of Aizawl Municipal Corporation,https://en.wikipedia.org/wiki/Aizawl_Municipal_Corporation,0.65,collected,2026-07-03
2607,196,455,1566,"Municipal Commissioner, Aizawl Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Aizawl Municipal Corporation,https://newsonair.gov.in/wp-content/uploads/2026/04/aizwal-1.pdf,0.85,collected,2026-07-03
2608,197,20,,"Mayor, Berhampur Municipal Corporation",elected_representative,executive,8,false,Elected head of Berhampur Municipal Corporation,https://en.wikipedia.org/wiki/Brahmapur%2C_Odisha,0.65,collected,2026-07-03
2609,197,20,132,"Municipal Commissioner, Berhampur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Berhampur Municipal Corporation,https://en.wikipedia.org/wiki/Brahmapur%2C_Odisha,0.65,collected,2026-07-03
2610,198,20,,"Mayor, Bhubaneswar Municipal Corporation",elected_representative,executive,8,false,Elected head of Bhubaneswar Municipal Corporation,https://en.wikipedia.org/wiki/Bhubaneswar_Municipal_Corporation,0.65,collected,2026-07-03
2611,198,20,132,"Municipal Commissioner, Bhubaneswar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Bhubaneswar Municipal Corporation,https://en.wikipedia.org/wiki/Bhubaneswar_Municipal_Corporation,0.65,collected,2026-07-03
2612,199,489,,"Mayor, Cuttack Municipal Corporation",elected_representative,executive,8,false,Elected head of Cuttack Municipal Corporation,https://en.wikipedia.org/wiki/Cuttack_Municipal_Corporation,0.65,collected,2026-07-03
2613,199,489,1634,"Municipal Commissioner, Cuttack Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Cuttack Municipal Corporation,https://en.wikipedia.org/wiki/Cuttack_Municipal_Corporation,0.65,collected,2026-07-03
2614,200,20,,"Mayor, Rourkela Municipal Corporation",elected_representative,executive,8,true,Elected head of Rourkela Municipal Corporation,https://en.wikipedia.org/wiki/Rourkela_Municipal_Corporation,0.75,collected,2026-07-03
2615,200,20,132,"Municipal Commissioner, Rourkela Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Rourkela Municipal Corporation,https://en.wikipedia.org/wiki/Rourkela_Municipal_Corporation,0.65,collected,2026-07-03
2616,201,510,,"Mayor, Sambalpur Municipal Corporation",elected_representative,executive,8,true,Elected head of Sambalpur Municipal Corporation,https://en.wikipedia.org/wiki/Sambalpur_Municipal_Corporation,0.75,collected,2026-07-03
2617,201,510,1676,"Municipal Commissioner, Sambalpur Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Sambalpur Municipal Corporation,https://en.wikipedia.org/wiki/Sambalpur,0.65,collected,2026-07-03
2618,202,508,,"Mayor, Puri Municipal Corporation",elected_representative,executive,8,true,Elected head of Puri Municipal Corporation,https://puri.odisha.gov.in/,0.75,collected,2026-07-03
2619,202,508,1672,"Municipal Commissioner, Puri Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Puri Municipal Corporation,https://puri.odisha.gov.in/en/about-district/who-s-who,0.90,collected,2026-07-03
2620,203,524,,"Mayor, Ludhiana Municipal Corporation",elected_representative,executive,8,false,Elected head of Ludhiana Municipal Corporation,https://en.wikipedia.org/wiki/Ludhiana_Municipal_Corporation,0.65,collected,2026-07-03
2621,203,524,1704,"Municipal Commissioner, Ludhiana Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Ludhiana Municipal Corporation,https://mcludhiana.punjab.gov.in/Home,0.95,collected,2026-07-03
2622,204,513,,"Mayor, Amritsar Municipal Corporation",elected_representative,executive,8,false,Elected head of Amritsar Municipal Corporation,https://en.wikipedia.org/wiki/Amritsar_Municipal_Corporation,0.65,collected,2026-07-03
2623,204,513,1682,"Municipal Commissioner, Amritsar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Amritsar Municipal Corporation,https://mcamritsar.punjab.gov.in/Home,0.95,collected,2026-07-03
2624,205,522,,"Mayor, Jalandhar Municipal Corporation",elected_representative,executive,8,false,Elected head of Jalandhar Municipal Corporation,https://mcjalandhar.in/,0.85,collected,2026-07-03
2625,205,522,1700,"Municipal Commissioner, Jalandhar Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Jalandhar Municipal Corporation,https://www.indiacustomercare.com/muncipal-corporation-jalandhar-mcj-contact-details,0.75,collected,2026-07-03
2626,206,530,,"Mayor, Patiala Municipal Corporation",elected_representative,executive,8,false,Elected head of Patiala Municipal Corporation,https://en.wikipedia.org/wiki/Patiala_Municipal_Corporation,0.65,collected,2026-07-03
2627,206,530,1716,"Municipal Commissioner, Patiala Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Patiala Municipal Corporation,https://en.wikipedia.org/wiki/Patiala_Municipal_Corporation,0.65,collected,2026-07-03
2628,207,21,,"Mayor, Phagwara Municipal Corporation",elected_representative,executive,8,false,Elected head of Phagwara Municipal Corporation,https://mcphagwara.punjab.gov.in/Home,0.95,collected,2026-07-03
2629,207,21,135,"Municipal Commissioner, Phagwara Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Phagwara Municipal Corporation,https://mcphagwara.punjab.gov.in/Home,0.95,collected,2026-07-03
2630,208,515,,"Mayor, Bathinda Municipal Corporation",elected_representative,executive,8,false,Elected head of Bathinda Municipal Corporation,https://indianexpress.com/article/cities/chandigarh/bathinda-barnala-municipal-corporation-elections-new-mayors-10735345/,0.85,collected,2026-07-03
2631,208,515,1686,"Municipal Commissioner, Bathinda Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Bathinda Municipal Corporation,https://en.wikipedia.org/wiki/Bathinda_Municipal_Corporation,0.65,collected,2026-07-03
2632,209,21,,"Mayor, Batala Municipal Corporation",elected_representative,executive,8,false,Elected head of Batala Municipal Corporation,https://en.wikipedia.org/wiki/Batala_Municipal_Corporation,0.65,collected,2026-07-03
2633,209,21,135,"Municipal Commissioner, Batala Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Batala Municipal Corporation,https://en.wikipedia.org/wiki/Batala_Municipal_Corporation,0.65,collected,2026-07-03
2634,210,21,,"Mayor, Mohali Municipal Corporation",elected_representative,executive,8,false,Elected head of Mohali Municipal Corporation,https://www.tribuneindia.com/news/chandigarh/mla-kulwant-singhs-son-sarabjit-samana-elected-mohali-mayor/,0.85,collected,2026-07-03
2635,210,21,135,"Municipal Commissioner, Mohali Municipal Corporation",bureaucratic,administrative,8,false,Administrative head (IAS) of Mohali Municipal Corporation,https://mcmohali.punjab.gov.in/Home,0.95,collected,2026-07-03
